match_id,team_id,from_player_id,from_position,to_player_id,to_position,from_position_x,from_position_y,from_position_encoded
3795107,914,7024,Midfield,3166,Midfield,78.8,27.1,3
3795107,914,3166,Midfield,7037,Forward,86.5,20.3,3
3795107,914,6954,Defender,8286,Defender,59.9,28.4,0
3795107,914,8286,Defender,7037,Forward,93.3,6.2,0
3795107,914,7037,Forward,7024,Midfield,86.9,5.5,1
3795107,914,7024,Midfield,7173,Defender,71.7,20.1,3
3795107,914,7173,Defender,7037,Forward,63.8,48.7,0
3795107,914,7037,Forward,3166,Midfield,84.7,5.3,1
3795107,914,3166,Midfield,7037,Forward,85.8,20.9,3
3795107,914,7037,Forward,8286,Defender,92.9,12.6,1
3795107,914,8286,Defender,3166,Midfield,99.9,8.3,0
3795107,914,3166,Midfield,7024,Midfield,89.9,21.1,3
3795107,914,7024,Midfield,3166,Midfield,85.8,28.0,3
3795107,914,3166,Midfield,7024,Midfield,91.2,15.1,3
3795107,914,7024,Midfield,7173,Defender,79.4,32.5,3
3795107,914,7173,Defender,11514,Defender,72.6,51.5,0
3795107,914,11514,Defender,7156,Forward,76.6,69.7,0
3795107,914,11514,Defender,7788,Forward,90.9,80.0,0
3795107,914,7788,Forward,7156,Forward,105.1,65.8,1
3795107,914,7156,Forward,8181,Midfield,101.0,71.2,1
3795107,914,8181,Midfield,11514,Defender,91.4,67.3,3
3795107,914,11514,Defender,7788,Forward,83.9,66.3,0
3795107,914,7788,Forward,3166,Midfield,83.5,53.9,1
3795107,914,6954,Defender,8286,Defender,63.8,30.5,0
3795107,914,8286,Defender,3166,Midfield,70.2,11.1,0
3795107,914,3166,Midfield,7024,Midfield,72.8,21.8,3
3795107,914,7024,Midfield,7173,Defender,67.8,30.3,3
3795107,914,7173,Defender,8181,Midfield,55.2,47.9,0
3795107,914,8181,Midfield,7024,Midfield,77.0,56.6,3
3795107,914,7024,Midfield,7788,Forward,76.8,45.7,3
3795107,914,7024,Midfield,11514,Defender,70.8,63.7,3
3795107,914,7024,Midfield,7037,Forward,36.2,43.2,3
3795107,914,7037,Forward,3166,Midfield,63.1,14.9,1
3795107,914,3166,Midfield,7024,Midfield,58.2,16.9,3
3795107,914,7024,Midfield,7173,Defender,53.5,42.7,3
3795107,914,7173,Defender,11514,Defender,40.7,44.9,0
3795107,914,11514,Defender,8181,Midfield,51.8,77.2,0
3795107,914,8181,Midfield,7156,Forward,63.1,75.2,3
3795107,914,7156,Forward,8181,Midfield,70.8,78.5,1
3795107,914,8181,Midfield,7024,Midfield,64.2,77.2,3
3795107,914,7037,Forward,11514,Defender,87.1,75.0,1
3795107,914,7024,Midfield,3166,Midfield,76.0,6.4,3
3795107,914,3166,Midfield,7037,Forward,71.7,9.6,3
3795107,914,7173,Defender,7024,Midfield,27.8,70.3,0
3795107,914,7024,Midfield,7037,Forward,39.8,67.1,3
3795107,914,7037,Forward,8286,Defender,57.2,26.3,1
3795107,914,8286,Defender,3166,Midfield,76.8,13.4,0
3795107,914,3166,Midfield,7024,Midfield,70.8,17.3,3
3795107,914,7024,Midfield,7173,Defender,63.8,42.1,3
3795107,914,7173,Defender,11514,Defender,56.3,47.2,0
3795107,914,11514,Defender,7156,Forward,90.1,75.0,0
3795107,914,7173,Defender,8286,Defender,50.7,77.6,0
3795107,914,8286,Defender,7037,Forward,69.8,23.3,0
3795107,914,7037,Forward,3166,Midfield,71.9,11.7,1
3795107,914,3166,Midfield,7024,Midfield,71.5,25.0,3
3795107,914,7024,Midfield,7173,Defender,64.6,31.0,3
3795107,914,7173,Defender,8181,Midfield,65.7,47.4,0
3795107,914,8181,Midfield,11514,Defender,78.8,74.6,3
3795107,914,11514,Defender,7173,Defender,63.6,72.3,0
3795107,914,7173,Defender,8286,Defender,57.2,50.0,0
3795107,914,8286,Defender,7037,Forward,91.6,5.5,0
3795107,914,7037,Forward,3166,Midfield,84.3,7.9,1
3795107,914,3166,Midfield,7788,Forward,92.0,15.1,3
3795107,914,7036,Goalkeeper,6954,Defender,29.6,11.1,2
3795107,914,6954,Defender,7173,Defender,43.5,19.4,0
3795107,914,7173,Defender,6954,Defender,50.9,41.2,0
3795107,914,6954,Defender,3166,Midfield,56.9,17.5,0
3795107,914,3166,Midfield,7173,Defender,64.6,9.4,3
3795107,914,7173,Defender,11514,Defender,42.4,45.1,0
3795107,914,11514,Defender,7173,Defender,51.2,74.0,0
3795107,914,7173,Defender,11514,Defender,47.3,63.7,0
3795107,914,11514,Defender,8181,Midfield,57.4,72.7,0
3795107,914,8181,Midfield,7156,Forward,63.6,75.2,3
3795107,914,7156,Forward,8181,Midfield,76.0,76.7,1
3795107,914,8181,Midfield,7173,Defender,65.3,77.2,3
3795107,914,7173,Defender,8286,Defender,55.4,59.4,0
3795107,914,8286,Defender,7788,Forward,90.3,16.9,0
3795107,914,7788,Forward,7037,Forward,98.4,31.6,1
3795107,914,8286,Defender,8181,Midfield,41.5,36.7,0
3795107,914,8181,Midfield,7788,Forward,50.5,53.9,3
3795107,914,7788,Forward,3166,Midfield,64.2,46.8,1
3795107,914,7173,Defender,3166,Midfield,55.9,54.9,0
3795107,914,3166,Midfield,7037,Forward,54.4,40.0,3
3795107,914,7037,Forward,3166,Midfield,70.8,9.4,1
3795107,914,3166,Midfield,11514,Defender,62.1,36.1,3
3795107,914,11514,Defender,7788,Forward,71.1,75.9,0
3795107,914,7788,Forward,3166,Midfield,86.0,62.4,1
3795107,914,3166,Midfield,7037,Forward,80.3,54.9,3
3795107,914,7036,Goalkeeper,7173,Defender,7.0,44.1,2
3795107,914,7173,Defender,8181,Midfield,28.3,57.3,0
3795107,914,8181,Midfield,7173,Defender,50.3,65.8,3
3795107,914,7173,Defender,11514,Defender,40.5,59.0,0
3795107,914,11514,Defender,7024,Midfield,55.7,74.8,0
3795107,914,7024,Midfield,3166,Midfield,75.5,54.1,3
3795107,914,3166,Midfield,8286,Defender,81.1,23.9,3
3795107,914,6954,Defender,3166,Midfield,64.4,4.7,0
3795107,914,3166,Midfield,7024,Midfield,71.1,6.2,3
3795107,914,7024,Midfield,3166,Midfield,64.9,17.7,3
3795107,914,3166,Midfield,7788,Forward,91.4,12.1,3
3795107,914,7788,Forward,8181,Midfield,92.2,51.1,1
3795107,914,8181,Midfield,7024,Midfield,86.0,51.5,3
3795107,914,7024,Midfield,7037,Forward,76.8,39.5,3
3795107,914,7037,Forward,3166,Midfield,84.7,33.3,1
3795107,914,3166,Midfield,8286,Defender,92.0,24.8,3
3795107,914,7173,Defender,6954,Defender,57.8,7.2,0
3795107,914,6954,Defender,11514,Defender,49.7,28.0,0
3795107,914,11514,Defender,8181,Midfield,54.4,55.1,0
3795107,914,8181,Midfield,11514,Defender,79.2,74.2,3
3795107,914,11514,Defender,7024,Midfield,64.9,67.5,0
3795107,914,7024,Midfield,6954,Defender,57.6,47.7,3
3795107,914,6954,Defender,3166,Midfield,69.8,20.5,0
3795107,914,3166,Midfield,7037,Forward,84.7,10.2,3
3795107,914,7037,Forward,7788,Forward,82.6,20.1,1
3795107,914,7173,Defender,8286,Defender,62.1,29.9,0
3795107,914,8286,Defender,3166,Midfield,82.0,7.7,0
3795107,914,3166,Midfield,7024,Midfield,91.8,9.2,3
3795107,914,7024,Midfield,8286,Defender,94.8,20.1,3
3795107,914,8286,Defender,7037,Forward,104.2,5.3,0
3795107,914,7037,Forward,7024,Midfield,92.2,17.1,1
3795107,914,7024,Midfield,3166,Midfield,86.2,25.6,3
3795107,914,3166,Midfield,7037,Forward,92.0,14.7,3
3795107,914,7037,Forward,7788,Forward,105.9,8.5,1
3795107,914,7037,Forward,8286,Defender,33.8,38.0,1
3795107,914,8286,Defender,7156,Forward,70.6,14.3,0
3795107,914,7024,Midfield,8181,Midfield,84.3,60.3,3
3795107,914,8181,Midfield,7024,Midfield,92.4,61.6,3
3795107,914,7024,Midfield,7037,Forward,84.7,57.1,3
3795107,914,7037,Forward,7156,Forward,86.2,41.5,1
3795107,914,7156,Forward,3166,Midfield,96.7,26.9,1
3795107,914,3166,Midfield,7156,Forward,99.3,34.4,3
3795107,914,8286,Defender,7037,Forward,113.0,0.1,0
3795107,914,7037,Forward,3166,Midfield,100.4,9.6,1
3795107,914,3166,Midfield,8286,Defender,99.5,12.8,3
3795107,914,8286,Defender,7037,Forward,104.2,6.8,0
3795107,914,6954,Defender,7173,Defender,67.8,0.1,0
3795107,914,7173,Defender,6954,Defender,48.2,24.1,0
3795107,914,6954,Defender,7173,Defender,56.3,9.2,0
3795107,914,8286,Defender,3166,Midfield,104.4,0.1,0
3795107,914,3166,Midfield,7173,Defender,92.9,7.7,3
3795107,914,7173,Defender,11514,Defender,78.3,40.6,0
3795107,914,11514,Defender,7173,Defender,77.5,75.5,0
3795107,914,7173,Defender,8286,Defender,63.6,45.9,0
3795107,914,8286,Defender,3166,Midfield,90.9,5.9,0
3795107,914,3166,Midfield,7037,Forward,88.0,15.4,3
3795107,914,7037,Forward,7788,Forward,97.2,22.0,1
3795107,914,7788,Forward,8181,Midfield,99.1,32.3,1
3795107,914,8181,Midfield,7156,Forward,95.7,41.9,3
3795107,914,7156,Forward,8286,Defender,90.9,42.5,1
3795107,914,3166,Midfield,6954,Defender,69.3,0.1,3
3795107,914,6954,Defender,7173,Defender,50.1,14.7,0
3795107,914,7173,Defender,11514,Defender,49.7,53.4,0
3795107,914,7037,Forward,7788,Forward,77.9,73.5,1
3795107,914,3166,Midfield,8181,Midfield,97.8,52.6,3
3795107,914,7024,Midfield,8286,Defender,42.4,10.4,3
3795107,914,3166,Midfield,8286,Defender,22.5,28.8,3
3795107,914,8286,Defender,7156,Forward,50.3,60.5,0
3795107,914,7156,Forward,8181,Midfield,33.6,64.3,1
3795107,914,8181,Midfield,7156,Forward,43.2,68.0,3
3795107,914,7156,Forward,8181,Midfield,35.8,65.2,1
3795107,914,8181,Midfield,7173,Defender,41.3,77.0,3
3795107,914,7173,Defender,3166,Midfield,26.1,40.6,0
3795107,914,3166,Midfield,7173,Defender,35.5,40.2,3
3795107,914,7173,Defender,6954,Defender,20.1,41.5,0
3795107,914,6954,Defender,7037,Forward,15.9,23.1,0
3795107,914,7037,Forward,7788,Forward,34.7,8.5,1
3795107,914,7788,Forward,7024,Midfield,49.5,25.4,1
3795107,914,7024,Midfield,7173,Defender,35.8,28.2,3
3795107,914,7173,Defender,8286,Defender,24.0,42.7,0
3795107,914,8286,Defender,7037,Forward,77.5,5.5,0
3795107,914,7037,Forward,3166,Midfield,78.1,10.9,1
3795107,914,3166,Midfield,7037,Forward,79.4,25.6,3
3795107,914,7037,Forward,3166,Midfield,91.2,20.9,1
3795107,914,3166,Midfield,8181,Midfield,85.2,29.3,3
3795107,914,7173,Defender,11514,Defender,52.7,50.4,0
3795107,914,11514,Defender,8181,Midfield,63.1,74.2,0
3795107,914,8181,Midfield,7156,Forward,71.3,71.0,3
3795107,914,7156,Forward,8181,Midfield,83.7,77.2,1
3795107,914,8181,Midfield,11514,Defender,77.3,75.7,3
3795107,914,11514,Defender,7173,Defender,56.5,73.7,0
3795107,914,7173,Defender,7788,Forward,36.2,28.8,0
3795107,914,11514,Defender,7024,Midfield,77.7,80.0,0
3795107,914,7024,Midfield,3166,Midfield,62.3,73.3,3
3795107,914,3166,Midfield,8181,Midfield,69.8,66.0,3
3795107,914,8181,Midfield,3166,Midfield,73.8,72.7,3
3795107,914,3166,Midfield,7037,Forward,79.6,62.2,3
3795107,914,7037,Forward,8181,Midfield,89.5,38.0,1
3795107,914,7173,Defender,6954,Defender,43.0,41.7,0
3795107,914,6954,Defender,8286,Defender,43.9,22.2,0
3795107,914,8286,Defender,7173,Defender,56.1,9.8,0
3795107,914,7173,Defender,11514,Defender,42.0,42.7,0
3795107,914,6954,Defender,8286,Defender,34.3,22.4,0
3795107,914,11514,Defender,7024,Midfield,44.7,75.5,0
3795107,914,7024,Midfield,8181,Midfield,53.1,75.9,3
3795107,914,8181,Midfield,3166,Midfield,63.1,76.7,3
3795107,914,3166,Midfield,7156,Forward,64.2,77.0,3
3795107,914,7156,Forward,7037,Forward,78.1,65.4,1
3795107,914,7037,Forward,8286,Defender,77.7,40.2,1
3795107,914,8286,Defender,7037,Forward,85.0,21.8,0
3795107,914,7037,Forward,6954,Defender,77.3,21.1,1
3795107,914,6954,Defender,8181,Midfield,56.5,35.9,0
3795107,914,8181,Midfield,7024,Midfield,69.1,49.4,3
3795107,914,7024,Midfield,7156,Forward,76.2,40.0,3
3795107,914,7156,Forward,11514,Defender,78.5,56.6,1
3795107,914,11514,Defender,6954,Defender,56.9,68.6,0
3795107,914,6954,Defender,7037,Forward,34.7,25.8,0
3795107,914,7037,Forward,8286,Defender,49.2,10.0,1
3795107,914,8286,Defender,7788,Forward,112.6,7.7,0
3795107,914,7024,Midfield,7037,Forward,93.3,25.2,3
3795107,914,7037,Forward,7024,Midfield,101.6,24.1,1
3795107,914,7024,Midfield,7173,Defender,91.8,21.1,3
3795107,914,7173,Defender,7036,Goalkeeper,56.9,45.5,0
3795107,914,7036,Goalkeeper,3166,Midfield,19.9,41.5,2
3795107,914,3166,Midfield,8181,Midfield,34.7,41.7,3
3795107,914,8181,Midfield,7037,Forward,35.5,44.0,3
3795107,914,3166,Midfield,6954,Defender,16.9,6.8,3
3795107,914,7788,Forward,11514,Defender,61.0,40.1,1
3795107,914,7788,Forward,7024,Midfield,60.0,40.0,1
3795107,914,7024,Midfield,11514,Defender,46.9,39.1,3
3795107,914,11514,Defender,7173,Defender,42.4,66.3,0
3795107,914,7173,Defender,7037,Forward,38.9,34.8,0
3795107,914,7024,Midfield,7788,Forward,95.2,66.3,3
3795107,914,8286,Defender,7036,Goalkeeper,53.6,37.9,0
3795107,914,7036,Goalkeeper,8286,Defender,25.0,37.6,2
3795107,914,8286,Defender,3166,Midfield,63.9,2.5,0
3795107,914,3166,Midfield,7037,Forward,61.6,8.2,3
3795107,914,7037,Forward,3166,Midfield,83.1,7.5,1
3795107,914,3166,Midfield,6954,Defender,74.8,4.2,3
3795107,914,6954,Defender,7173,Defender,54.1,10.0,0
3795107,914,7173,Defender,7788,Forward,49.7,46.3,0
3795107,914,7788,Forward,7037,Forward,92.2,23.4,1
3795107,914,7037,Forward,3166,Midfield,110.9,17.2,1
3795107,914,3166,Midfield,7156,Forward,100.3,26.1,3
3795107,914,8286,Defender,3166,Midfield,89.0,0.9,0
3795107,914,3166,Midfield,7037,Forward,86.8,2.7,3
3795107,914,7037,Forward,3166,Midfield,110.2,6.2,1
3795107,914,3166,Midfield,7024,Midfield,101.5,3.7,3
3795107,914,7024,Midfield,7037,Forward,93.8,20.2,3
3795107,914,7037,Forward,7024,Midfield,109.9,18.6,1
3795107,914,7024,Midfield,7037,Forward,95.7,27.1,3
3795107,914,7037,Forward,3166,Midfield,105.0,19.6,1
3795107,914,3166,Midfield,7173,Defender,120.0,0.1,3
3795107,914,3166,Midfield,7037,Forward,120.0,0.1,3
3795107,914,7037,Forward,7024,Midfield,95.0,13.0,1
3795107,914,7024,Midfield,7156,Forward,88.8,33.1,3
3795107,914,7024,Midfield,3166,Midfield,64.9,5.4,3
3795107,914,3166,Midfield,7037,Forward,73.8,7.5,3
3795107,914,7037,Forward,3166,Midfield,81.8,4.9,1
3795107,914,3166,Midfield,7037,Forward,77.0,1.5,3
3795107,914,7037,Forward,7173,Defender,76.4,8.0,1
3795107,914,7037,Forward,7024,Midfield,79.8,4.4,1
3795107,914,7024,Midfield,7037,Forward,77.6,15.2,3
3795107,914,7037,Forward,3166,Midfield,84.5,4.4,1
3795107,914,3166,Midfield,8286,Defender,93.8,12.5,3
3795107,914,8286,Defender,7037,Forward,96.0,2.7,0
3795107,914,7037,Forward,11514,Defender,84.6,6.9,1
3795107,914,11514,Defender,7036,Goalkeeper,37.2,58.5,0
3795107,914,7036,Goalkeeper,7173,Defender,8.5,41.9,2
3795107,914,7173,Defender,7788,Forward,11.3,64.3,0
3795107,914,7788,Forward,7024,Midfield,50.7,46.5,1
3795107,914,7024,Midfield,7173,Defender,35.9,47.5,3
3795107,914,11514,Defender,7024,Midfield,42.0,80.0,0
3795107,914,7024,Midfield,7173,Defender,39.2,68.7,3
3795107,914,7173,Defender,3166,Midfield,21.3,59.5,0
3795107,914,3166,Midfield,11514,Defender,26.8,40.3,3
3795107,914,11514,Defender,3166,Midfield,32.9,67.5,0
3795107,914,3166,Midfield,8181,Midfield,34.2,55.6,3
3795107,914,7036,Goalkeeper,7173,Defender,3.3,8.0,2
3795107,914,7173,Defender,7036,Goalkeeper,9.1,26.2,0
3795107,914,7036,Goalkeeper,11514,Defender,6.5,25.6,2
3795107,914,11514,Defender,8181,Midfield,43.7,74.7,0
3795107,914,8181,Midfield,7156,Forward,97.3,49.5,3
3795107,914,7156,Forward,7788,Forward,107.0,56.1,1
3795107,914,6954,Defender,7036,Goalkeeper,6.0,36.0,0
3795107,914,7036,Goalkeeper,7173,Defender,3.6,40.9,2
3795107,914,7036,Goalkeeper,11514,Defender,8.0,43.9,2
3795107,914,11514,Defender,7173,Defender,14.1,67.7,0
3795107,914,7173,Defender,8286,Defender,13.6,55.6,0
3795107,914,8286,Defender,7037,Forward,42.5,7.0,0
3795107,914,11514,Defender,8181,Midfield,107.5,80.0,0
3795107,914,8181,Midfield,7156,Forward,117.4,73.7,3
3795107,914,7156,Forward,7024,Midfield,105.3,64.8,1
3795107,914,3166,Midfield,7024,Midfield,75.9,54.3,3
3795107,914,11514,Defender,7024,Midfield,49.7,80.0,0
3795107,914,7024,Midfield,3166,Midfield,48.1,59.8,3
3795107,914,3166,Midfield,8286,Defender,47.6,43.4,3
3795107,914,8286,Defender,7037,Forward,88.0,7.9,0
3795107,914,7037,Forward,3166,Midfield,95.0,3.2,1
3795107,914,3166,Midfield,7037,Forward,87.8,12.4,3
3795107,914,7037,Forward,7788,Forward,100.3,13.5,1
3795107,914,11514,Defender,7173,Defender,72.6,43.6,0
3795107,914,7024,Midfield,3166,Midfield,69.9,50.0,3
3795107,914,3166,Midfield,7024,Midfield,72.4,38.3,3
3795107,914,7024,Midfield,3166,Midfield,68.6,48.6,3
3795107,914,3166,Midfield,7024,Midfield,74.3,41.9,3
3795107,914,7024,Midfield,7037,Forward,64.9,34.4,3
3795107,914,7037,Forward,7788,Forward,80.6,21.6,1
3795107,914,7788,Forward,3166,Midfield,88.8,23.4,1
3795107,914,3166,Midfield,8286,Defender,82.0,25.4,3
3795107,914,8286,Defender,3166,Midfield,86.3,4.0,0
3795107,914,3166,Midfield,7037,Forward,86.3,11.9,3
3795107,914,7037,Forward,3166,Midfield,91.8,12.9,1
3795107,914,3166,Midfield,7037,Forward,84.8,8.0,3
3795107,914,7037,Forward,7024,Midfield,84.0,13.4,1
3795107,914,7024,Midfield,8286,Defender,77.1,17.7,3
3795107,914,8286,Defender,3166,Midfield,82.8,3.2,0
3795107,914,3166,Midfield,7024,Midfield,84.0,7.9,3
3795107,914,7024,Midfield,7788,Forward,78.1,17.4,3
3795107,914,7788,Forward,11514,Defender,78.5,36.6,1
3795107,914,11514,Defender,8181,Midfield,75.8,62.3,0
3795107,914,8181,Midfield,7156,Forward,81.8,65.8,3
3795107,914,6954,Defender,7024,Midfield,51.9,26.7,0
3795107,914,7024,Midfield,7173,Defender,58.9,24.9,3
3795107,914,7173,Defender,7036,Goalkeeper,31.5,40.8,0
3795107,914,7036,Goalkeeper,7024,Midfield,12.5,35.9,2
3795107,914,7024,Midfield,11514,Defender,21.8,33.8,3
3795107,914,11514,Defender,8181,Midfield,31.2,62.7,0
3795107,914,8181,Midfield,7788,Forward,85.6,71.3,3
3795107,914,3166,Midfield,7037,Forward,88.0,13.9,3
3795107,914,8286,Defender,7024,Midfield,75.9,7.0,0
3795107,914,7024,Midfield,7156,Forward,79.8,13.9,3
3795107,914,7156,Forward,8181,Midfield,91.1,25.9,1
3795107,914,8181,Midfield,7024,Midfield,82.8,29.8,3
3795107,914,7024,Midfield,6954,Defender,75.8,19.9,3
3795107,914,6954,Defender,8286,Defender,69.4,20.6,0
3795107,914,8286,Defender,3166,Midfield,77.1,4.4,0
3795107,914,3166,Midfield,7037,Forward,91.8,3.5,3
3795107,914,7037,Forward,8286,Defender,94.0,11.9,1
3795107,914,8286,Defender,7024,Midfield,83.6,2.0,0
3795107,914,7024,Midfield,7037,Forward,77.0,11.9,3
3795107,914,7037,Forward,7173,Defender,79.1,6.5,1
3795107,914,7173,Defender,11514,Defender,63.8,43.6,0
3795107,914,11514,Defender,8181,Midfield,70.3,62.2,0
3795107,914,11514,Defender,7173,Defender,84.1,80.0,0
3795107,914,7173,Defender,6954,Defender,56.6,68.3,0
3795107,914,6954,Defender,8286,Defender,53.9,33.8,0
3795107,914,8286,Defender,7037,Forward,90.6,14.7,0
3795107,914,7037,Forward,3166,Midfield,98.8,7.9,1
3795107,914,3166,Midfield,8181,Midfield,91.8,17.7,3
3795107,914,8181,Midfield,7156,Forward,95.5,44.8,3
3795107,914,7037,Forward,3166,Midfield,106.8,22.9,1
3795107,914,3166,Midfield,8181,Midfield,100.5,17.9,3
3795107,914,8181,Midfield,7788,Forward,83.1,30.4,3
3795107,914,7788,Forward,8181,Midfield,90.8,27.6,1
3795107,914,8181,Midfield,7024,Midfield,79.8,34.9,3
3795107,914,7024,Midfield,3166,Midfield,80.8,17.9,3
3795107,914,3166,Midfield,7037,Forward,92.2,16.4,3
3795107,914,7037,Forward,3166,Midfield,102.0,6.5,1
3795107,914,3166,Midfield,7024,Midfield,98.2,17.2,3
3795107,914,7024,Midfield,3166,Midfield,89.6,20.1,3
3795107,914,3166,Midfield,7037,Forward,100.5,15.7,3
3795107,914,7037,Forward,7024,Midfield,94.5,17.7,1
3795107,914,7024,Midfield,3166,Midfield,84.8,17.2,3
3795107,914,3166,Midfield,7024,Midfield,94.3,11.4,3
3795107,914,7024,Midfield,7173,Defender,81.5,14.7,3
3795107,914,7024,Midfield,6954,Defender,67.6,40.3,3
3795107,914,6954,Defender,3166,Midfield,63.3,25.9,0
3795107,914,3166,Midfield,7024,Midfield,77.0,4.9,3
3795107,914,7024,Midfield,3166,Midfield,79.3,14.2,3
3795107,914,3166,Midfield,7037,Forward,78.5,5.4,3
3795107,914,7037,Forward,7173,Defender,84.6,3.5,1
3795107,914,7173,Defender,11514,Defender,64.4,44.1,0
3795107,914,11514,Defender,8181,Midfield,88.3,71.5,0
3795107,914,8181,Midfield,7788,Forward,86.6,58.1,3
3795107,914,11514,Defender,7036,Goalkeeper,72.4,61.2,0
3795107,914,7036,Goalkeeper,7173,Defender,20.8,50.8,2
3795107,914,7173,Defender,8286,Defender,32.9,73.5,0
3795107,914,8286,Defender,7024,Midfield,47.1,4.9,0
3795107,914,7024,Midfield,7037,Forward,56.1,24.4,3
3795107,914,7037,Forward,8286,Defender,91.6,1.9,1
3795107,914,11514,Defender,7156,Forward,97.8,80.0,0
3795107,914,7156,Forward,11514,Defender,100.3,63.7,1
3795107,914,11514,Defender,7156,Forward,106.0,74.7,0
3795107,914,7156,Forward,11514,Defender,101.5,74.3,1
3795107,914,11514,Defender,7156,Forward,99.8,73.5,0
3795107,914,11514,Defender,3166,Midfield,93.5,71.0,0
3795107,914,3166,Midfield,8286,Defender,84.8,43.4,3
3795107,914,7156,Forward,7788,Forward,98.3,62.7,1
3795107,914,8286,Defender,8181,Midfield,51.7,48.3,0
3795107,914,8181,Midfield,3166,Midfield,56.7,52.5,3
3795107,914,3166,Midfield,7037,Forward,60.4,37.9,3
3795107,914,7037,Forward,3166,Midfield,78.8,3.2,1
3795107,914,3166,Midfield,7024,Midfield,70.4,9.0,3
3795107,914,7024,Midfield,3166,Midfield,69.4,24.4,3
3795107,914,3166,Midfield,7037,Forward,72.1,14.7,3
3795107,914,7037,Forward,3166,Midfield,80.1,6.5,1
3795107,914,3166,Midfield,6954,Defender,68.8,8.2,3
3795107,914,6954,Defender,7173,Defender,56.9,25.9,0
3795107,914,7173,Defender,6954,Defender,52.4,43.4,0
3795107,914,6954,Defender,8286,Defender,52.7,24.4,0
3795107,914,8286,Defender,7024,Midfield,62.1,3.7,0
3795107,914,7024,Midfield,3166,Midfield,64.8,15.6,3
3795107,914,3166,Midfield,8286,Defender,71.6,6.4,3
3795107,914,8286,Defender,7037,Forward,76.8,6.9,0
3795107,914,7037,Forward,7024,Midfield,83.1,2.7,1
3795107,914,7024,Midfield,3166,Midfield,69.9,21.2,3
3795107,914,3166,Midfield,7037,Forward,75.4,5.2,3
3795107,914,7037,Forward,7788,Forward,90.8,3.5,1
3795107,914,7788,Forward,3166,Midfield,97.7,15.2,1
3795107,914,3166,Midfield,7024,Midfield,86.1,12.5,3
